WSJID,OrderedID,Relation,Conn1Sense1,Conn1Sense2,Conn1,Conn2Sense1,Conn2Sense2,Conn2,PDTB_Arg1Begin,PDTB_Arg1End,PDTB_Arg2Begin,PDTB_Arg2End,PDTB_Arg1SpansNo,PDTB_Arg2SpansNo,PDTB_ArgOverlap,RST_Arg1IsRelation,RST_Arg1Span,RST_Arg1Diff,RST_Arg1Begin,RST_Arg1End,RST_Arg2IsRelation,RST_Arg2Span,RST_Arg2Diff,RST_Arg2Begin,RST_Arg2End,RST_RelationSpan,ExtraSpans,Sats,Nucs,arg1Sats,arg1Nucs,arg2Sats,arg2Nucs,RST_RelationName,revise,strictRevise,multiNucleiEncounters,multiNucleiRoot,attrEncounters,attrRoot,problemTraversing,sameunitTreatment,pdtbRelAttribution
1376,3,Implicit,Expansion.Restatement.Specification, EMPTY,in particular,EMPTY,EMPTY,EMPTY,673,705,807,849,1,1,FALSE,FALSE,20,3,672,707,FALSE,23,1,807,850,20 23,2,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,4,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,807,831,836,849,1,1,FALSE,FALSE,23,19,807,850,FALSE,23,30,807,850,20 23,2,-1,-1,0,0,0,0,elaboration-additional,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,5,Explicit,Expansion.Conjunction, EMPTY,but,EMPTY,EMPTY,EMPTY,853,997,1003,1224,1,1,FALSE,TRUE,24 25,1,853,998,TRUE,26 31,63,999,1283,24 31,0,0,0,0,0,0,0,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,6,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,999,1089,1095,1224,1,1,FALSE,FALSE,26,1,999,1090,TRUE,27 31,63,1091,1283,26 31,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,7,AltLex,Expansion.Restatement.Specification, EMPTY,,EMPTY,EMPTY,EMPTY,1091,1224,1227,1281,1,1,FALSE,TRUE,27 31,59,1091,1283,TRUE,30 31,3,1226,1283,27 31,-2,-1,-1,0,0,0,0,elaboration-object-attribute-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,8,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1287,1380,1469,1531,1,1,FALSE,TRUE,32 34,3,1286,1382,FALSE,36,8,1468,1538,32 56,21,0,3,0,1,0,2,explanation-argumentative,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,9,Explicit,Temporal.Synchrony, EMPTY,as,EMPTY,EMPTY,EMPTY,1314,1333,1337,1380,1,1,FALSE,FALSE,33,0,1314,1333,FALSE,34,5,1334,1382,32 34,1,1,0,1,0,0,0,circumstance,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,10,Implicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,1469,1531,1539,1656,1,1,FALSE,FALSE,36,8,1468,1538,TRUE,37 39,2,1539,1658,36 39,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,11,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,1661,1782,1785,1939,1,1,FALSE,TRUE,40 56,346,1661,2128,TRUE,43 46,2,1784,1940,40 56,-4,-1,-1,0,0,0,0,elaboration-object-attribute-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1376,12,Implicit,Temporal.Asynchronous.Precedence, EMPTY,then,EMPTY,EMPTY,EMPTY,1785,1939,1941,2041,1,1,FALSE,TRUE,43 46,2,1784,1940,TRUE,47 56,87,1941,2128,43 56,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,13,Explicit,Temporal.Synchrony, EMPTY,when,EMPTY,EMPTY,EMPTY,1785,1816,1823,1939,1,1,FALSE,FALSE,43,2,1784,1817,TRUE,44 46,6,1818,1940,43 46,0,0,0,0,0,0,0,temporal-same-time,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,14,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,1818,1903,1908,1939,1,1,FALSE,TRUE,44 45,0,1818,1903,FALSE,46,5,1904,1940,44 46,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,15,Explicit,Contingency.Cause.Result, EMPTY,so,EMPTY,EMPTY,EMPTY,1941,1972,1977,2012,1,1,FALSE,TRUE,47 48,1,1941,1973,FALSE,49,3,1974,2012,47 49,0,0,0,0,0,0,0,reason,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,16,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,1974,2012,2017,2041,1,1,FALSE,FALSE,49,0,1974,2012,FALSE,50,5,2013,2042,47 56,8,1,1,0,1,1,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,17,Explicit,Contingency.Cause.Result, EMPTY,so,EMPTY,EMPTY,EMPTY,2013,2041,2046,2060,1,1,FALSE,FALSE,50,1,2013,2042,TRUE,51 52,6,2043,2063,50 56,4,0,2,0,0,0,2,result,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,18,Explicit,Expansion.Conjunction,Contingency.Cause.Result,and,EMPTY,EMPTY,EMPTY,2043,2060,2068,2084,1,1,FALSE,TRUE,51 52,3,2043,2063,TRUE,53 54,7,2064,2087,51 54,0,0,0,0,0,0,0,Statement-Response,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,19,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2064,2084,2088,2103,1,1,FALSE,TRUE,53 54,3,2064,2087,FALSE,55,1,2088,2104,51 56,3,0,2,0,1,0,1,rhetorical-question,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1376,20,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2088,2103,2105,2126,1,1,FALSE,FALSE,55,1,2088,2104,FALSE,56,2,2105,2128,55 56,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1376,21,Implicit,Expansion.Restatement.Equivalence, EMPTY,in other words,EMPTY,EMPTY,EMPTY,2131,2193,2196,2297,1,1,FALSE,TRUE,57 58,1,2131,2194,TRUE,59 61,3,2195,2299,57 92,31,0,2,0,0,0,2,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,22,Explicit,Comparison.Concession.Contra-expectation, EMPTY,if,EMPTY,EMPTY,EMPTY,2196,2260,2270,2297,1,1,FALSE,TRUE,59 60,2,2195,2261,FALSE,61,10,2262,2299,59 61,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,23,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2326,2455,2458,2605,1,1,FALSE,TRUE,63 65,1,2326,2456,TRUE,66 70,2,2457,2606,63 92,22,0,1,0,0,0,1,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1376,24,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,2458,2493,2499,2595,1,1,FALSE,FALSE,66,2,2457,2494,TRUE,68 69,2,2499,2597,66 69,1,0,1,0,0,0,1,List,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,25,Explicit,Comparison.Concession.Expectation, EMPTY,while,EMPTY,EMPTY,EMPTY,2495,2595,2505,2544,2,1,TRUE,TRUE,67 69,2,2495,2597,FALSE,68,7,2499,2545,68 69,-2,-1,-1,0,0,0,0,concession-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,TRUE,Comm::Ot::Null
1376,26,Explicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,2495,2544,2546,2595,1,2,FALSE,TRUE,67 69,53,2495,2597,FALSE,69,2,2546,2597,68 69,-2,-1,-1,0,0,0,0,concession-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,TRUE,Comm::Ot::Null
1376,27,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,2609,2772,2775,2882,1,1,FALSE,TRUE,71 92,630,2609,3402,TRUE,74 77,3,2774,2884,71 92,-4,-1,-1,0,0,0,0,elaboration-object-attribute-e,TRUE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,28,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,2775,2882,2928,3010,1,1,FALSE,TRUE,74 77,3,2774,2884,TRUE,79 80,2,2927,3011,74 82,3,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,29,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,2775,2821,2827,2882,1,1,FALSE,TRUE,74 75,2,2774,2822,TRUE,76 77,6,2823,2884,74 77,0,0,0,0,0,0,0,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,30,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,2928,3010,3016,3086,1,1,FALSE,TRUE,79 80,2,2927,3011,TRUE,81 82,6,3012,3088,79 82,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,31,Explicit,Comparison.Contrast, EMPTY,although,EMPTY,EMPTY,EMPTY,3012,3046,3059,3086,1,1,FALSE,FALSE,81,0,3012,3046,FALSE,82,14,3047,3088,81 82,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,32,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,3270,3290,3296,3308,1,1,FALSE,TRUE,87 88,3,3268,3291,FALSE,89,7,3292,3311,87 89,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,33,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,3345,3357,3363,3399,1,1,FALSE,FALSE,91,3,3343,3358,FALSE,92,7,3359,3402,91 92,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,34,Implicit,Expansion.Conjunction, EMPTY,in addition,EMPTY,EMPTY,EMPTY,3444,3538,3540,3643,1,1,FALSE,TRUE,94 96,1,3444,3539,FALSE,97,1,3540,3644,93 146,50,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,35,Explicit,Temporal.Asynchronous.Precedence, EMPTY,before,EMPTY,EMPTY,EMPTY,3461,3513,3521,3538,1,1,FALSE,FALSE,95,0,3461,3513,FALSE,96,8,3514,3539,95 96,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,36,Implicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,3540,3643,3646,3775,1,1,FALSE,FALSE,97,1,3540,3644,TRUE,98 100,3,3645,3777,97 146,46,0,2,0,0,0,2,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,37,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,3646,3700,3796,3848,1,1,FALSE,FALSE,98,2,3645,3701,FALSE,102,3,3795,3850,98 146,47,1,2,0,2,1,0,elaboration-additional,FALSE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,38,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,3702,3751,3756,3775,1,1,FALSE,FALSE,99,0,3702,3751,FALSE,100,6,3752,3777,99 100,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,39,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,but,EMPTY,EMPTY,EMPTY,3796,3848,3857,3902,1,1,FALSE,FALSE,102,3,3795,3850,FALSE,103,5,3853,3903,102 146,43,0,1,0,0,0,1,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,40,Implicit,Expansion.Instantiation, EMPTY,for example,EMPTY,EMPTY,EMPTY,3853,3902,3904,4086,1,1,FALSE,FALSE,103,1,3853,3903,TRUE,104 107,1,3904,4087,103 146,39,0,1,0,0,0,1,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,41,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,4090,4104,4106,4368,1,1,FALSE,FALSE,108,1,4090,4105,TRUE,109 112,1,4106,4369,108 125,13,0,2,0,0,0,2,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,42,Implicit,Expansion.Conjunction, EMPTY,in fact,EMPTY,EMPTY,EMPTY,4106,4368,4370,4437,1,1,FALSE,TRUE,109 112,1,4106,4369,TRUE,113 114,1,4370,4438,109 114,0,0,0,0,0,0,0,evaluation-s,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,43,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,4106,4129,4281,4368,1,1,FALSE,FALSE,109,0,4106,4129,FALSE,112,13,4269,4369,109 112,2,0,1,0,0,0,1,Cause-Result,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,44,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,4106,4129,4200,4268,1,1,FALSE,FALSE,109,0,4106,4129,FALSE,111,8,4192,4268,109 112,2,0,1,0,0,0,1,Cause-Result,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,45,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,4106,4129,4138,4190,1,1,FALSE,FALSE,109,0,4106,4129,FALSE,110,9,4130,4191,109 112,2,0,1,0,0,0,1,Cause-Result,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,46,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,4130,4268,4273,4368,1,1,FALSE,TRUE,110 112,101,4130,4369,FALSE,112,5,4269,4369,110 112,-1,-1,-1,0,0,0,0,List,TRUE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,47,Implicit,Expansion.Conjunction, EMPTY,indeed,EMPTY,EMPTY,EMPTY,4693,5024,5027,5081,1,1,FALSE,TRUE,119 123,1,4693,5025,FALSE,124,3,5026,5083,118 125,2,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,48,Explicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,4693,4895,4900,5024,1,1,FALSE,TRUE,119 123,130,4693,5025,FALSE,123,5,4896,5025,119 123,-1,-1,-1,0,0,0,0,List,TRUE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,49,Implicit,Expansion.Instantiation, EMPTY,for instance,EMPTY,EMPTY,EMPTY,5103,5211,5214,5387,1,1,FALSE,TRUE,126 128,1,5103,5212,TRUE,129 132,3,5213,5389,126 146,14,0,3,0,0,0,3,explanation-argumentative,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,50,Implicit,Comparison.Contrast, EMPTY,although,EMPTY,EMPTY,EMPTY,5214,5387,5483,5523,1,1,FALSE,TRUE,129 132,3,5213,5389,FALSE,134,3,5482,5525,129 135,2,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,51,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,5483,5523,5527,5542,1,1,FALSE,FALSE,134,3,5482,5525,FALSE,135,3,5526,5544,134 135,0,0,0,0,0,0,0,elaboration-general-specific,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1376,52,Implicit,Comparison.Contrast.Juxtaposition, EMPTY,whereas,EMPTY,EMPTY,EMPTY,5562,5699,5702,5783,1,1,FALSE,TRUE,137 140,1,5562,5700,TRUE,141 142,3,5701,5785,136 146,5,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,53,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,5562,5646,5655,5699,1,1,FALSE,TRUE,137 139,0,5562,5646,FALSE,140,9,5647,5700,137 140,0,0,0,0,0,0,0,reason,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,54,Explicit,Contingency.Condition.Unreal past, EMPTY,if,EMPTY,EMPTY,EMPTY,5731,5783,5705,5729,1,1,FALSE,FALSE,142,2,5731,5785,FALSE,141,5,5701,5730,141 142,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,55,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,5809,5846,5852,5882,1,1,FALSE,FALSE,145,1,5809,5847,FALSE,146,5,5848,5883,145 146,0,0,0,0,0,0,0,Cause-Result,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,56,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,5886,5961,5967,6007,1,1,FALSE,FALSE,147,1,5886,5962,FALSE,148,5,5963,6008,147 148,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,57,Implicit,Expansion.Instantiation, EMPTY,for example,EMPTY,EMPTY,EMPTY,5963,6007,6009,6131,1,1,FALSE,FALSE,148,1,5963,6008,TRUE,149 151,1,6009,6132,147 163,13,1,1,1,0,0,1,example,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,58,Implicit,Expansion.Instantiation, EMPTY,for example,EMPTY,EMPTY,EMPTY,6009,6131,6141,6366,1,1,FALSE,TRUE,149 151,1,6009,6132,TRUE,153 157,1,6141,6367,149 163,7,0,2,0,0,0,2,explanation-argumentative,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,59,Explicit,Temporal.Synchrony, EMPTY,when,EMPTY,EMPTY,EMPTY,6141,6366,6151,6233,2,1,TRUE,TRUE,153 157,1,6141,6367,FALSE,154,6,6146,6234,154 157,-2,-1,-1,0,0,0,0,circumstance-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,TRUE,Comm::Ot::Null
1376,60,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,6380,6429,6436,6540,1,1,FALSE,FALSE,159,1,6380,6430,TRUE,160 162,7,6431,6542,158 163,2,0,2,0,1,0,1,antithesis,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,61,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,6432,6470,6476,6540,1,1,FALSE,FALSE,160,2,6431,6471,TRUE,161 162,6,6472,6542,160 162,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,62,Implicit,Expansion.Restatement.Specification, EMPTY,in particular,EMPTY,EMPTY,EMPTY,6563,6642,6718,6787,1,1,FALSE,FALSE,164,1,6563,6643,FALSE,166,1,6718,6788,164 185,20,-1,-1,0,0,0,0,explanation-argumentative,TRUE,TRUE,4,FALSE,0,FALSE,TRUE,FALSE,Comm::Wr::Null
1376,63,Implicit,Expansion.Restatement.Equivalence, EMPTY,in other words,EMPTY,EMPTY,EMPTY,6718,6787,6790,6829,1,1,FALSE,FALSE,166,1,6718,6788,TRUE,167 168,3,6789,6831,165 185,18,-1,-1,0,0,0,0,elaboration-additional,TRUE,TRUE,4,FALSE,0,FALSE,TRUE,FALSE,Comm::Ot::Null
1376,64,Explicit,Expansion.Conjunction,Contingency.Cause.Result,and,EMPTY,EMPTY,EMPTY,6790,6800,6805,6829,1,1,FALSE,FALSE,167,1,6789,6800,FALSE,168,6,6801,6831,167 168,0,0,0,0,0,0,0,Cause-Result,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,65,Implicit,Contingency.Cause.Result, EMPTY,so,EMPTY,EMPTY,EMPTY,6863,6920,6929,7018,1,1,FALSE,FALSE,171,8,6863,6928,TRUE,172 176,1,6929,7019,170 177,2,0,2,0,1,0,1,result,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,66,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,6929,7018,7020,7042,1,1,FALSE,TRUE,172 176,1,6929,7019,FALSE,177,1,7020,7043,172 177,0,0,0,0,0,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,67,Explicit,Contingency.Condition.General, EMPTY,if,EMPTY,EMPTY,EMPTY,6990,7018,6932,6986,1,1,FALSE,TRUE,175 176,1,6990,7019,TRUE,172 174,6,6929,6989,172 176,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,68,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,7049,7219,7227,7330,1,1,FALSE,TRUE,178 179,7051,0,7221,TRUE,180 183,7,7222,7332,178 185,2,0,1,0,0,0,1,Contrast,FALSE,FALSE,0,TRUE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,69,Explicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,7049,7174,7181,7219,1,1,FALSE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,,,,,,,,,,,,
1376,70,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,7223,7242,7250,7330,1,1,FALSE,FALSE,180,4,7222,7245,TRUE,180 183,30,7222,7332,180 183,-1,-1,-1,0,0,0,0,Cause-Result,TRUE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,71,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,7223,7295,7305,7330,1,1,FALSE,TRUE,180 182,2,7222,7296,FALSE,183,10,7297,7332,180 183,0,0,0,0,0,0,0,Cause-Result,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,72,AltLex,Contingency.Cause.Reason, EMPTY,,EMPTY,EMPTY,EMPTY,7438,7599,7601,7642,1,1,FALSE,TRUE,186 187,1,7438,7600,FALSE,188,2,7601,7644,186 189,1,0,1,0,0,0,1,reason,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,73,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,7601,7607,7616,7642,1,1,FALSE,FALSE,188,37,7601,7644,FALSE,188,17,7601,7644,188 189,0,-1,-1,0,0,0,0,attribution,TRUE,TRUE,0,FALSE,0,TRUE,FALSE,FALSE,Comm::Ot::Null
1376,74,Explicit,Expansion.Conjunction, EMPTY,in fact,EMPTY,EMPTY,EMPTY,7608,7642,7730,7850,1,2,FALSE,FALSE,188,9,7601,7644,FALSE,191,33,7698,7851,186 202,15,1,3,1,1,0,2,explanation-argumentative,FALSE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,75,Implicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,7730,7850,7853,7914,1,1,FALSE,FALSE,191,33,7698,7851,TRUE,192 199,79,7852,7992,190 202,4,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,76,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,7853,7914,7917,7969,1,1,FALSE,TRUE,192 199,79,7852,7992,TRUE,195 198,1,7917,7970,192 199,-4,-1,-1,0,0,0,0,circumstance,TRUE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,77,Explicit,Temporal.Synchrony, EMPTY,when,EMPTY,EMPTY,EMPTY,7878,7914,7858,7876,1,1,FALSE,TRUE,193 194,2,7878,7916,FALSE,192,7,7852,7877,192 199,5,0,1,0,1,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,78,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,7917,7969,7975,7991,1,1,FALSE,TRUE,195 198,1,7917,7970,FALSE,199,5,7971,7992,195 199,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,79,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,7917,7943,7948,7969,1,1,FALSE,TRUE,195 196,0,7917,7943,TRUE,197 198,5,7944,7970,195 198,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1376,80,Implicit,Contingency.Cause.Result, EMPTY,so,EMPTY,EMPTY,EMPTY,7971,7991,7993,8042,1,1,FALSE,FALSE,199,1,7971,7992,TRUE,200 202,2,7993,8044,192 202,7,1,2,1,2,0,0,comment,FALSE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1376,81,Explicit,Contingency.Pragmatic condition.Implicit assertion, EMPTY,if,EMPTY,EMPTY,EMPTY,7993,8017,8022,8042,1,1,FALSE,FALSE,200,1,7993,8018,TRUE,201 202,5,8019,8044,200 202,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
